Timestamp,Temperature (°C),Machine Speed (RPM),Production Quality Score,Vibration Level (mm/s),Energy Consumption (kWh),Optimal Conditions
2025-04-01 14:47:00,72.11,1521,8.06,0.08,1.68,0
2025-04-01 14:48:00,76.63,1470,8.19,0.08,1.64,0
2025-04-01 14:49:00,73.33,1468,8.6,0.06,1.7,0
2025-04-01 14:50:00,72.25,1534,8.4,0.03,1.18,0
2025-04-01 14:51:00,69.58,1457,8.5,0.09,1.31,0
2025-04-01 14:52:00,75.23,1540,8.38,0.08,1.54,0
2025-04-01 14:53:00,73.15,1507,8.35,0.07,1.06,0
2025-04-01 14:54:00,77.63,1467,8.26,0.06,1.35,0
2025-04-01 14:55:00,76.46,1478,8.77,0.05,1.62,0
2025-04-01 14:56:00,73.37,1509,8.29,0.07,1.62,0
2025-04-01 14:57:00,74.02,1549,8.99,0.09,1.85,0
2025-04-01 14:58:00,71.74,1498,8.32,0.1,1.8,0
2025-04-01 14:59:00,74.93,1546,8.22,0.04,1.54,0
2025-04-01 15:00:00,73.68,1510,8.47,0.1,1.0,0
2025-04-01 15:01:00,74.47,1546,8.77,0.08,1.69,0
2025-04-01 15:02:00,73.96,1505,8.64,0.07,1.05,0
2025-04-01 15:03:00,76.34,1485,8.29,0.07,1.98,0
2025-04-01 15:04:00,76.22,1465,8.2,0.04,1.74,0
2025-04-01 15:05:00,74.81,1490,8.73,0.09,1.2,0
2025-04-01 15:06:00,76.28,1499,8.96,0.08,1.4,0
2025-04-01 15:07:00,71.57,1514,8.94,0.07,1.09,0
2025-04-01 15:08:00,76.33,1513,8.22,0.05,1.12,0
2025-04-01 15:09:00,77.48,1528,8.24,0.04,1.63,0
2025-04-01 15:10:00,73.0,1542,8.4,0.09,1.49,0
2025-04-01 15:11:00,74.69,1549,8.31,0.04,1.86,0
2025-04-01 15:12:00,74.26,1536,8.23,0.08,1.78,0
2025-04-01 15:13:00,73.3,1503,8.66,0.08,1.52,0
2025-04-01 15:14:00,74.57,1496,8.76,0.08,1.23,0
2025-04-01 15:15:00,73.33,1504,8.44,0.07,1.99,0
2025-04-01 15:16:00,76.79,1521,8.89,0.04,1.7,0
2025-04-01 15:17:00,78.78,1497,8.46,0.07,1.88,0
2025-04-01 15:18:00,75.52,1453,8.15,0.1,1.92,0
2025-04-01 15:19:00,72.11,1527,8.64,0.08,1.54,0
2025-04-01 15:20:00,75.47,1522,8.06,0.1,1.54,0
2025-04-01 15:21:00,74.65,1495,8.89,0.06,1.56,1
2025-04-01 15:22:00,75.17,1541,8.42,0.07,1.46,0
2025-04-01 15:23:00,75.67,1457,8.33,0.04,1.37,0
2025-04-01 15:24:00,75.49,1456,8.23,0.05,1.18,0
2025-04-01 15:25:00,71.85,1510,8.03,0.04,1.56,0
2025-04-01 15:26:00,77.06,1508,8.61,0.08,1.54,0
2025-04-01 15:27:00,72.3,1509,8.52,0.09,1.3,0
2025-04-01 15:28:00,71.97,1470,9.0,0.1,1.19,0
2025-04-01 15:29:00,75.26,1470,8.27,0.1,1.69,0
2025-04-01 15:30:00,75.61,1456,8.96,0.07,1.52,0
2025-04-01 15:31:00,75.88,1454,8.54,0.08,1.14,0
2025-04-01 15:32:00,75.3,1523,8.47,0.07,1.4,0
2025-04-01 15:33:00,77.3,1462,8.84,0.07,1.52,0
2025-04-01 15:34:00,72.27,1469,8.14,0.05,1.29,0
2025-04-01 15:35:00,77.11,1495,8.96,0.09,1.29,0
2025-04-01 15:36:00,74.78,1547,8.68,0.04,1.01,0
2025-04-01 15:37:00,75.85,1479,8.71,0.04,1.05,1
2025-04-01 15:38:00,73.02,1479,8.27,0.05,1.9,0
2025-04-01 15:39:00,76.0,1513,8.49,0.05,1.62,1
2025-04-01 15:40:00,77.96,1511,8.63,0.09,1.77,0
2025-04-01 15:41:00,76.68,1541,9.0,0.04,1.94,0
2025-04-01 15:42:00,77.65,1519,8.07,0.05,1.32,0
2025-04-01 15:43:00,76.8,1488,8.76,0.07,1.11,0
2025-04-01 15:44:00,76.74,1526,8.3,0.07,1.02,0
2025-04-01 15:45:00,75.33,1459,8.77,0.05,1.51,0
2025-04-01 15:46:00,76.61,1505,8.22,0.07,1.94,0
2025-04-01 15:47:00,75.01,1530,8.65,0.06,1.97,0
2025-04-01 15:48:00,73.86,1524,9.0,0.06,1.59,0
2025-04-01 15:49:00,74.42,1544,8.61,0.03,1.66,0
2025-04-01 15:50:00,77.89,1543,8.68,0.06,1.38,0
2025-04-01 15:51:00,74.51,1495,8.16,0.04,1.53,1
2025-04-01 15:52:00,74.78,1485,8.63,0.1,1.78,0
2025-04-01 15:53:00,76.65,1534,8.56,0.09,1.49,0
2025-04-01 15:54:00,76.7,1517,8.29,0.1,1.42,0
2025-04-01 15:55:00,74.83,1485,8.16,0.1,1.61,0
2025-04-01 15:56:00,75.44,1493,8.09,0.09,1.85,0
2025-04-01 15:57:00,72.25,1521,8.1,0.05,1.3,0
2025-04-01 15:58:00,77.23,1504,8.74,0.07,1.09,0
2025-04-01 15:59:00,76.15,1453,8.09,0.08,1.43,0
2025-04-01 16:00:00,74.27,1489,8.17,0.04,1.15,1
2025-04-01 16:01:00,78.94,1460,8.71,0.07,1.61,0
2025-04-01 16:02:00,74.11,1492,8.58,0.07,1.65,0
2025-04-01 16:03:00,75.86,1460,8.32,0.05,1.68,0
2025-04-01 16:04:00,69.47,1482,8.41,0.03,1.41,0
2025-04-01 16:05:00,75.98,1466,9.0,0.05,1.46,0
2025-04-01 16:06:00,76.27,1479,8.43,0.09,1.59,0
2025-04-01 16:07:00,76.04,1508,8.27,0.1,1.19,0
2025-04-01 16:08:00,73.24,1462,8.76,0.07,1.59,0
2025-04-01 16:09:00,74.78,1503,8.78,0.06,1.51,1
2025-04-01 16:10:00,73.1,1522,8.47,0.06,1.24,0
2025-04-01 16:11:00,78.2,1499,8.13,0.09,1.06,0
2025-04-01 16:12:00,75.21,1512,8.52,0.07,1.24,0
2025-04-01 16:13:00,75.49,1534,8.03,0.08,1.27,0
2025-04-01 16:14:00,75.67,1461,8.57,0.06,1.01,0
2025-04-01 16:15:00,73.45,1512,8.35,0.1,1.1,0
2025-04-01 16:16:00,74.79,1472,8.23,0.03,1.48,0
2025-04-01 16:17:00,75.13,1521,8.09,0.09,1.59,0
2025-04-01 16:18:00,74.21,1466,8.81,0.07,1.88,0
2025-04-01 16:19:00,73.2,1510,8.41,0.04,1.76,0
2025-04-01 16:20:00,72.02,1547,8.9,0.07,1.95,0
2025-04-01 16:21:00,74.28,1471,8.5,0.06,1.23,0
2025-04-01 16:22:00,71.48,1476,8.7,0.05,1.8,0
2025-04-01 16:23:00,73.01,1541,8.96,0.08,1.41,0
2025-04-01 16:24:00,73.78,1463,8.51,0.04,1.38,0
2025-04-01 16:25:00,72.56,1459,8.63,0.04,1.14,0
2025-04-01 16:26:00,78.1,1508,8.8,0.04,1.36,0
2025-04-01 16:27:00,74.04,1542,8.71,0.05,1.15,0
2025-04-01 16:28:00,75.86,1461,8.21,0.07,1.71,0
2025-04-01 16:29:00,76.39,1460,8.73,0.05,1.94,0
2025-04-01 16:30:00,75.44,1541,8.87,0.03,1.37,0
2025-04-01 16:31:00,75.32,1471,8.47,0.06,1.89,0
2025-04-01 16:32:00,69.98,1461,8.35,0.08,1.02,0
2025-04-01 16:33:00,74.18,1519,8.99,0.07,1.74,0
2025-04-01 16:34:00,77.13,1459,8.04,0.09,1.57,0
2025-04-01 16:35:00,73.54,1500,8.82,0.06,1.45,0
2025-04-01 16:36:00,75.24,1457,8.84,0.08,1.46,0
2025-04-01 16:37:00,73.29,1513,8.61,0.04,1.42,0
2025-04-01 16:38:00,72.72,1507,8.04,0.04,1.05,0
2025-04-01 16:39:00,75.28,1510,8.43,0.06,1.14,1
2025-04-01 16:40:00,77.07,1509,8.57,0.08,1.48,0
2025-04-01 16:41:00,74.27,1501,8.43,0.06,1.26,1
2025-04-01 16:42:00,74.0,1451,8.91,0.06,1.13,0
2025-04-01 16:43:00,76.6,1503,8.65,0.09,1.81,0
2025-04-01 16:44:00,76.8,1465,8.55,0.09,1.23,0
2025-04-01 16:45:00,76.54,1469,8.17,0.03,1.01,0
2025-04-01 16:46:00,72.4,1485,8.42,0.05,1.54,0
2025-04-01 16:47:00,78.55,1466,8.59,0.09,1.42,0
2025-04-01 16:48:00,73.31,1476,8.69,0.05,1.42,0
2025-04-01 16:49:00,73.95,1472,8.33,0.04,1.83,0
2025-04-01 16:50:00,77.61,1523,8.65,0.05,1.07,0
2025-04-01 16:51:00,73.4,1510,8.19,0.09,1.48,0
2025-04-01 16:52:00,76.24,1484,8.47,0.06,1.22,0
2025-04-01 16:53:00,78.08,1471,8.13,0.06,1.65,0
2025-04-01 16:54:00,74.71,1541,8.65,0.03,1.14,0
2025-04-01 16:55:00,76.89,1546,8.8,0.08,1.66,0
2025-04-01 16:56:00,74.04,1484,8.92,0.07,1.58,0
2025-04-01 16:57:00,75.48,1477,8.08,0.04,1.59,1
2025-04-01 16:58:00,73.04,1517,8.16,0.1,1.11,0
2025-04-01 16:59:00,73.66,1526,8.63,0.05,1.17,0
2025-04-01 17:00:00,73.65,1533,8.95,0.06,1.55,0
2025-04-01 17:01:00,76.3,1480,8.07,0.04,1.25,0
2025-04-01 17:02:00,75.11,1493,8.61,0.1,1.02,0
2025-04-01 17:03:00,76.07,1533,8.21,0.05,1.11,0
2025-04-01 17:04:00,71.45,1513,8.39,0.08,1.82,0
2025-04-01 17:05:00,75.93,1515,8.9,0.1,1.22,0
2025-04-01 17:06:00,74.12,1471,8.8,0.06,1.19,0
2025-04-01 17:07:00,75.53,1485,8.4,0.07,1.24,0
2025-04-01 17:08:00,73.71,1505,8.63,0.06,1.24,0
2025-04-01 17:09:00,77.85,1502,8.89,0.06,1.43,0
2025-04-01 17:10:00,76.24,1472,8.0,0.04,1.68,0
2025-04-01 17:11:00,77.34,1516,8.99,0.09,1.54,0
2025-04-01 17:12:00,72.88,1506,8.75,0.05,1.11,0
2025-04-01 17:13:00,76.7,1516,8.43,0.09,1.96,0
2025-04-01 17:14:00,74.3,1471,8.64,0.06,1.04,0
2025-04-01 17:15:00,75.41,1538,8.2,0.1,1.12,0
2025-04-01 17:16:00,76.31,1517,8.01,0.08,1.51,0
2025-04-01 17:17:00,72.15,1452,8.36,0.08,1.05,0
2025-04-01 17:18:00,76.42,1487,8.46,0.06,1.59,0
2025-04-01 17:19:00,73.61,1522,8.5,0.08,1.78,0
2025-04-01 17:20:00,75.88,1537,8.34,0.06,1.28,0
2025-04-01 17:21:00,76.85,1461,8.56,0.08,1.77,0
2025-04-01 17:22:00,76.66,1491,8.19,0.05,1.45,0
2025-04-01 17:23:00,75.37,1477,8.72,0.09,1.98,0
2025-04-01 17:24:00,72.89,1529,8.82,0.09,1.09,0
2025-04-01 17:25:00,74.57,1451,8.5,0.08,1.28,0
2025-04-01 17:26:00,72.12,1518,8.23,0.07,1.07,0
2025-04-01 17:27:00,73.46,1494,8.16,0.08,1.45,0
2025-04-01 17:28:00,75.52,1479,8.51,0.08,1.59,0
2025-04-01 17:29:00,76.05,1530,8.78,0.1,1.47,0
2025-04-01 17:30:00,73.55,1525,8.84,0.08,1.81,0
2025-04-01 17:31:00,71.73,1504,8.72,0.09,1.85,0
2025-04-01 17:32:00,75.42,1476,8.73,0.04,1.31,1
2025-04-01 17:33:00,72.61,1546,8.14,0.06,1.24,0
2025-04-01 17:34:00,73.76,1514,8.7,0.06,1.42,0
2025-04-01 17:35:00,74.32,1481,8.29,0.05,1.63,1
2025-04-01 17:36:00,74.48,1510,8.84,0.08,1.19,0
2025-04-01 17:37:00,74.13,1465,8.08,0.08,1.96,0
2025-04-01 17:38:00,72.27,1456,8.56,0.1,1.97,0
2025-04-01 17:39:00,74.2,1463,8.31,0.06,1.85,0
2025-04-01 17:40:00,74.66,1465,8.53,0.04,1.31,0
2025-04-01 17:41:00,75.08,1546,8.88,0.06,1.42,0
2025-04-01 17:42:00,74.02,1537,8.05,0.08,1.94,0
2025-04-01 17:43:00,76.39,1465,8.47,0.07,1.93,0
2025-04-01 17:44:00,74.19,1490,8.21,0.05,1.65,1
2025-04-01 17:45:00,75.32,1464,8.79,0.05,1.67,0
2025-04-01 17:46:00,75.82,1482,8.07,0.08,1.57,0
2025-04-01 17:47:00,73.51,1462,8.19,0.06,1.13,0
2025-04-01 17:48:00,74.48,1495,8.06,0.09,1.95,0
2025-04-01 17:49:00,73.51,1452,8.59,0.07,1.88,0
2025-04-01 17:50:00,76.06,1450,8.88,0.05,1.01,0
2025-04-01 17:51:00,71.15,1505,8.78,0.09,1.69,0
2025-04-01 17:52:00,74.61,1512,8.56,0.07,1.37,0
2025-04-01 17:53:00,75.21,1539,8.72,0.04,1.52,0
2025-04-01 17:54:00,77.1,1542,8.83,0.08,1.52,0
2025-04-01 17:55:00,77.14,1497,8.82,0.06,1.98,0
2025-04-01 17:56:00,73.23,1473,8.63,0.03,1.99,0
2025-04-01 17:57:00,74.84,1478,8.57,0.08,1.85,0
2025-04-01 17:58:00,77.35,1499,8.51,0.06,1.42,0
2025-04-01 17:59:00,75.96,1475,8.9,0.07,1.65,0
2025-04-01 18:00:00,74.79,1519,8.85,0.08,1.52,0
2025-04-01 18:01:00,75.35,1459,8.82,0.09,1.18,0
2025-04-01 18:02:00,72.75,1531,8.04,0.09,1.13,0
2025-04-01 18:03:00,72.84,1459,8.95,0.1,1.07,0
2025-04-01 18:04:00,74.07,1529,8.92,0.04,1.92,0
2025-04-01 18:05:00,75.1,1460,8.37,0.08,1.83,0
2025-04-01 18:06:00,75.03,1474,8.19,0.05,1.87,0
2025-04-01 18:07:00,74.7,1477,8.15,0.06,1.95,1
2025-04-01 18:08:00,74.1,1541,8.79,0.04,1.49,0
2025-04-01 18:09:00,76.95,1535,8.91,0.07,1.62,0
2025-04-01 18:10:00,71.58,1510,8.71,0.03,1.98,0
2025-04-01 18:11:00,72.84,1493,8.62,0.04,1.95,0
2025-04-01 18:12:00,71.4,1492,8.68,0.04,1.25,0
2025-04-01 18:13:00,79.27,1460,8.96,0.08,1.73,0
2025-04-01 18:14:00,74.93,1547,8.63,0.06,1.6,0
2025-04-01 18:15:00,76.62,1540,8.61,0.06,1.41,0
2025-04-01 18:16:00,72.28,1516,8.68,0.04,1.43,0
2025-04-01 18:17:00,75.34,1511,8.0,0.06,1.28,1
2025-04-01 18:18:00,73.16,1545,8.16,0.06,1.04,0
2025-04-01 18:19:00,74.3,1505,8.32,0.1,1.37,0
2025-04-01 18:20:00,75.38,1529,8.94,0.09,1.8,0
2025-04-01 18:21:00,76.2,1527,8.67,0.03,1.88,0
2025-04-01 18:22:00,73.02,1531,8.72,0.08,1.37,0
2025-04-01 18:23:00,72.41,1504,8.41,0.05,1.26,0
2025-04-01 18:24:00,74.46,1506,8.12,0.09,1.45,0
2025-04-01 18:25:00,74.81,1508,8.72,0.03,1.63,1
2025-04-01 18:26:00,77.5,1468,8.46,0.07,1.11,0
2025-04-01 18:27:00,77.32,1477,8.17,0.08,1.31,0
2025-04-01 18:28:00,75.6,1467,8.68,0.09,1.41,0
2025-04-01 18:29:00,74.94,1495,8.81,0.06,1.72,1
2025-04-01 18:30:00,72.65,1517,8.57,0.08,1.72,0
2025-04-01 18:31:00,72.74,1526,8.62,0.05,1.36,0
2025-04-01 18:32:00,71.49,1492,8.27,0.03,1.15,0
2025-04-01 18:33:00,73.61,1478,8.78,0.05,1.63,0
2025-04-01 18:34:00,75.94,1469,8.08,0.03,1.08,0
2025-04-01 18:35:00,75.86,1544,8.91,0.1,1.65,0
2025-04-01 18:36:00,74.88,1547,8.35,0.06,1.43,0
2025-04-01 18:37:00,74.39,1488,8.22,0.05,1.6,1
2025-04-01 18:38:00,74.42,1499,8.39,0.09,1.22,0
2025-04-01 18:39:00,76.39,1499,8.18,0.07,1.69,0
2025-04-01 18:40:00,78.57,1467,8.24,0.07,1.17,0
2025-04-01 18:41:00,75.91,1491,8.28,0.09,1.95,0
2025-04-01 18:42:00,73.33,1485,8.24,0.03,1.05,0
2025-04-01 18:43:00,76.2,1494,8.51,0.05,1.53,0
2025-04-01 18:44:00,77.46,1507,8.81,0.09,1.84,0
2025-04-01 18:45:00,74.54,1471,8.78,0.06,1.16,0
2025-04-01 18:46:00,76.63,1485,8.16,0.05,1.05,0
2025-04-01 18:47:00,74.6,1533,8.05,0.06,1.56,0
2025-04-01 18:48:00,74.08,1494,8.26,0.05,1.37,1
2025-04-01 18:49:00,76.64,1470,8.31,0.07,1.91,0
2025-04-01 18:50:00,74.31,1497,8.42,0.08,1.29,0
2025-04-01 18:51:00,74.14,1472,8.93,0.03,1.66,0
2025-04-01 18:52:00,75.22,1452,8.21,0.07,1.1,0
2025-04-01 18:53:00,77.81,1533,8.54,0.09,1.27,0
2025-04-01 18:54:00,72.88,1479,8.16,0.08,1.05,0
2025-04-01 18:55:00,75.67,1485,8.82,0.04,1.65,1
2025-04-01 18:56:00,76.39,1505,8.8,0.1,1.98,0
2025-04-01 18:57:00,73.8,1526,8.17,0.08,1.46,0
2025-04-01 18:58:00,72.73,1460,8.53,0.06,1.62,0
2025-04-01 18:59:00,76.97,1537,8.29,0.04,1.47,0
2025-04-01 19:00:00,78.05,1471,8.59,0.07,1.5,0
2025-04-01 19:01:00,73.15,1492,8.54,0.05,1.37,0
2025-04-01 19:02:00,73.58,1490,8.56,0.05,1.91,0
2025-04-01 19:03:00,76.4,1475,8.57,0.08,1.49,0
2025-04-01 19:04:00,75.74,1514,8.11,0.07,1.2,0
2025-04-01 19:05:00,69.15,1471,8.1,0.04,1.57,0
2025-04-01 19:06:00,75.04,1462,8.39,0.1,1.78,0
2025-04-01 19:07:00,72.78,1509,8.13,0.05,1.7,0
2025-04-01 19:08:00,75.91,1498,8.24,0.05,1.42,1
2025-04-01 19:09:00,75.14,1497,8.01,0.08,1.06,0
2025-04-01 19:10:00,74.69,1521,8.96,0.05,1.57,1
2025-04-01 19:11:00,73.07,1499,8.84,0.06,1.19,0
2025-04-01 19:12:00,76.62,1542,8.09,0.05,1.69,0
2025-04-01 19:13:00,75.21,1497,8.1,0.05,1.28,1
2025-04-01 19:14:00,75.97,1548,8.02,0.08,1.54,0
2025-04-01 19:15:00,69.81,1454,8.6,0.04,1.25,0
2025-04-01 19:16:00,76.29,1530,8.68,0.09,1.73,0
2025-04-01 19:17:00,74.75,1526,8.87,0.06,1.35,0
2025-04-01 19:18:00,72.37,1462,8.82,0.09,1.09,0
2025-04-01 19:19:00,73.6,1450,8.74,0.05,1.44,0
2025-04-01 19:20:00,75.98,1517,8.71,0.07,1.31,0
2025-04-01 19:21:00,74.91,1521,8.66,0.04,1.29,1
2025-04-01 19:22:00,71.98,1465,8.97,0.06,1.3,0
2025-04-01 19:23:00,73.49,1519,8.77,0.08,1.51,0
2025-04-01 19:24:00,74.66,1468,8.25,0.05,1.29,0
2025-04-01 19:25:00,71.22,1457,8.63,0.1,1.65,0
2025-04-01 19:26:00,73.65,1488,8.43,0.09,1.67,0
2025-04-01 19:27:00,77.59,1508,8.59,0.08,1.97,0
2025-04-01 19:28:00,78.86,1475,8.98,0.05,1.97,0
2025-04-01 19:29:00,73.37,1478,8.52,0.07,1.09,0
2025-04-01 19:30:00,75.55,1464,8.71,0.04,1.74,0
2025-04-01 19:31:00,71.42,1525,8.65,0.1,1.47,0
2025-04-01 19:32:00,74.98,1477,8.38,0.06,1.75,1
2025-04-01 19:33:00,75.43,1541,8.5,0.05,1.16,0
2025-04-01 19:34:00,75.46,1456,8.24,0.06,1.14,0
2025-04-01 19:35:00,76.42,1465,8.28,0.09,1.68,0
2025-04-01 19:36:00,75.77,1482,8.6,0.04,1.72,1
2025-04-01 19:37:00,76.85,1462,8.54,0.08,1.41,0
2025-04-01 19:38:00,71.61,1510,8.43,0.08,1.79,0
2025-04-01 19:39:00,77.44,1487,8.83,0.09,1.81,0
2025-04-01 19:40:00,73.82,1461,8.66,0.04,1.27,0
2025-04-01 19:41:00,72.66,1527,8.55,0.1,1.42,0
2025-04-01 19:42:00,75.34,1527,8.81,0.05,1.78,0
2025-04-01 19:43:00,75.91,1506,8.8,0.1,1.9,0
2025-04-01 19:44:00,75.15,1470,8.24,0.06,1.42,0
2025-04-01 19:45:00,74.53,1521,8.92,0.04,1.15,1
2025-04-01 19:46:00,75.12,1477,8.85,0.09,1.27,0
2025-04-01 19:47:00,75.67,1480,8.46,0.07,1.0,0
2025-04-01 19:48:00,74.46,1474,8.45,0.04,1.89,0
2025-04-01 19:49:00,74.83,1532,8.44,0.06,1.05,0
2025-04-01 19:50:00,76.45,1521,8.27,0.07,1.06,0
2025-04-01 19:51:00,73.11,1461,8.43,0.04,1.79,0
2025-04-01 19:52:00,76.16,1478,8.89,0.07,1.22,0
2025-04-01 19:53:00,76.76,1459,8.63,0.04,1.07,0
2025-04-01 19:54:00,74.6,1486,8.86,0.05,1.03,1
2025-04-01 19:55:00,74.58,1472,8.13,0.06,1.66,0
2025-04-01 19:56:00,75.81,1520,8.71,0.08,1.04,0
2025-04-01 19:57:00,74.44,1474,8.04,0.07,1.9,0
2025-04-01 19:58:00,77.26,1456,8.77,0.05,1.5,0
2025-04-01 19:59:00,76.64,1538,8.56,0.08,1.7,0
2025-04-01 20:00:00,72.47,1506,8.85,0.09,1.53,0
2025-04-01 20:01:00,76.16,1494,8.5,0.07,1.67,0
2025-04-01 20:02:00,75.49,1515,8.35,0.06,1.25,1
2025-04-01 20:03:00,76.53,1533,8.81,0.08,1.68,0
2025-04-01 20:04:00,77.8,1516,8.23,0.03,1.82,0
2025-04-01 20:05:00,75.63,1465,8.37,0.09,1.66,0
2025-04-01 20:06:00,74.54,1526,8.41,0.04,1.39,0
2025-04-01 20:07:00,75.67,1450,8.6,0.04,1.61,0
2025-04-01 20:08:00,70.57,1518,8.93,0.07,1.74,0
2025-04-01 20:09:00,74.77,1498,8.81,0.07,1.28,0
2025-04-01 20:10:00,74.48,1541,8.38,0.04,1.52,0
2025-04-01 20:11:00,76.05,1471,8.93,0.04,1.52,0
2025-04-01 20:12:00,71.57,1497,8.47,0.05,1.69,0
2025-04-01 20:13:00,74.73,1548,8.46,0.04,1.94,0
2025-04-01 20:14:00,71.89,1469,8.72,0.08,1.69,0
2025-04-01 20:15:00,74.57,1536,8.91,0.06,1.9,0
2025-04-01 20:16:00,76.51,1524,8.27,0.1,1.36,0
2025-04-01 20:17:00,72.24,1475,8.65,0.03,1.79,0
2025-04-01 20:18:00,78.57,1513,8.59,0.05,1.29,0
2025-04-01 20:19:00,74.58,1516,8.64,0.06,1.94,1
2025-04-01 20:20:00,77.16,1451,8.02,0.09,1.55,0
2025-04-01 20:21:00,77.36,1467,8.94,0.1,1.29,0
2025-04-01 20:22:00,71.65,1548,8.17,0.04,1.26,0
2025-04-01 20:23:00,75.0,1547,8.57,0.08,1.74,0
2025-04-01 20:24:00,73.64,1539,8.91,0.05,1.55,0
2025-04-01 20:25:00,71.77,1473,8.72,0.06,1.18,0
2025-04-01 20:26:00,75.34,1518,8.94,0.06,1.85,1
2025-04-01 20:27:00,73.67,1547,8.63,0.08,1.55,0
2025-04-01 20:28:00,80.7,1503,8.27,0.09,1.33,0
2025-04-01 20:29:00,78.52,1500,8.02,0.03,1.31,0
2025-04-01 20:30:00,76.5,1473,8.89,0.05,1.7,0
2025-04-01 20:31:00,73.88,1510,8.15,0.1,1.25,0
2025-04-01 20:32:00,75.87,1467,8.4,0.05,1.89,0
2025-04-01 20:33:00,78.15,1501,8.97,0.05,1.8,0
2025-04-01 20:34:00,72.66,1519,8.7,0.07,1.48,0
2025-04-01 20:35:00,75.47,1481,8.68,0.08,1.18,0
2025-04-01 20:36:00,77.27,1496,8.09,0.09,1.13,0
2025-04-01 20:37:00,76.5,1497,8.17,0.09,1.04,0
2025-04-01 20:38:00,75.26,1524,8.06,0.09,1.87,0
2025-04-01 20:39:00,77.35,1464,8.13,0.09,1.78,0
2025-04-01 20:40:00,73.22,1502,8.07,0.06,1.13,0
2025-04-01 20:41:00,69.63,1453,8.98,0.09,1.44,0
2025-04-01 20:42:00,72.9,1519,8.02,0.08,1.87,0
2025-04-01 20:43:00,71.4,1546,8.35,0.05,1.54,0
2025-04-01 20:44:00,77.96,1485,8.47,0.08,1.22,0
2025-04-01 20:45:00,75.14,1515,8.25,0.09,1.59,0
2025-04-01 20:46:00,75.91,1527,8.22,0.06,1.26,0
2025-04-01 20:47:00,78.08,1460,8.09,0.08,1.21,0
2025-04-01 20:48:00,71.95,1453,8.16,0.08,1.58,0
2025-04-01 20:49:00,73.93,1456,8.68,0.05,1.67,0
2025-04-01 20:50:00,71.93,1518,8.63,0.06,1.78,0
2025-04-01 20:51:00,78.61,1493,8.22,0.04,1.83,0
2025-04-01 20:52:00,75.73,1487,8.4,0.07,1.39,0
2025-04-01 20:53:00,75.77,1481,8.55,0.08,1.13,0
2025-04-01 20:54:00,76.58,1531,8.75,0.1,1.1,0
2025-04-01 20:55:00,78.82,1535,8.76,0.07,1.84,0
2025-04-01 20:56:00,76.56,1469,8.29,0.04,1.31,0
2025-04-01 20:57:00,74.06,1485,8.6,0.03,1.81,1
2025-04-01 20:58:00,75.69,1489,8.58,0.08,1.24,0
2025-04-01 20:59:00,77.38,1481,8.27,0.06,1.69,0
2025-04-01 21:00:00,74.64,1465,8.13,0.07,1.89,0
2025-04-01 21:01:00,79.05,1541,8.17,0.06,1.57,0
2025-04-01 21:02:00,69.83,1510,8.01,0.06,1.69,0
2025-04-01 21:03:00,74.22,1463,8.65,0.03,1.71,0
2025-04-01 21:04:00,77.65,1540,8.74,0.1,1.43,0
2025-04-01 21:05:00,75.86,1489,8.8,0.03,1.86,1
2025-04-01 21:06:00,76.97,1467,8.71,0.05,1.0,0
2025-04-01 21:07:00,77.33,1496,8.01,0.1,1.08,0
2025-04-01 21:08:00,73.78,1538,8.88,0.04,1.63,0
2025-04-01 21:09:00,79.15,1500,8.92,0.08,1.22,0
2025-04-01 21:10:00,73.25,1513,8.93,0.08,1.68,0
2025-04-01 21:11:00,74.67,1525,8.79,0.04,1.46,1
2025-04-01 21:12:00,75.17,1508,8.16,0.06,1.87,1
2025-04-01 21:13:00,72.16,1453,8.16,0.09,1.57,0
2025-04-01 21:14:00,73.66,1457,8.73,0.07,1.69,0
2025-04-01 21:15:00,71.74,1526,8.28,0.08,1.72,0
2025-04-01 21:16:00,72.41,1484,8.58,0.06,1.98,0
2025-04-01 21:17:00,75.9,1481,8.51,0.04,1.29,1
2025-04-01 21:18:00,76.45,1459,8.18,0.05,1.31,0
2025-04-01 21:19:00,72.74,1531,8.6,0.05,1.19,0
2025-04-01 21:20:00,72.82,1501,8.69,0.08,1.86,0
2025-04-01 21:21:00,75.33,1471,8.22,0.03,1.88,0
2025-04-01 21:22:00,70.55,1525,8.3,0.04,1.9,0
2025-04-01 21:23:00,75.64,1525,8.77,0.05,1.72,1
2025-04-01 21:24:00,76.83,1539,8.91,0.1,1.93,0
2025-04-01 21:25:00,72.96,1537,8.83,0.07,1.23,0
2025-04-01 21:26:00,74.36,1535,8.16,0.08,1.28,0
2025-04-01 21:27:00,74.66,1463,8.34,0.08,1.49,0
2025-04-01 21:28:00,73.85,1507,8.14,0.06,1.28,0
2025-04-01 21:29:00,72.23,1457,8.44,0.07,1.08,0
2025-04-01 21:30:00,73.82,1501,8.79,0.07,1.43,0
2025-04-01 21:31:00,73.21,1521,8.54,0.09,1.6,0
2025-04-01 21:32:00,77.75,1516,8.18,0.06,1.64,0
2025-04-01 21:33:00,78.14,1510,8.16,0.07,1.9,0
2025-04-01 21:34:00,74.39,1520,8.57,0.03,1.46,1
2025-04-01 21:35:00,75.53,1543,8.36,0.05,1.13,0
